Datetime Id(GSM_CELL),Moid(GSM_CELL),Bsc(GSM_CELL),ID,小区名,网格九分区,网格,无线接入性,下行TBF建立成功率,切换成功率,每Erl掉话数,上行6-7级质差话务比例（六忙时）,下行6-7级质差话务比例（六忙时）,GSM质差话务占比(六忙时),GSM上下行质差话务比例,最差小区次数,高掉话最差小区次数,高拥塞最差小区次数,寻呼成功率,TCH话务量,半速率比例,随机接入成功率,TCH拥塞率(考核算法),话务掉话比,上行底噪,EDGE下行速率,GPRS下行速率,掉话率(最差小区考核算法),TCH掉话率(不含切换),干扰系数,总流量(MB),PDCH使用数,TCH信道完好率,TCH定义信道数,TCH可用信道数,SDCCH指配成功率,SDCCH拥塞率,SDCCH掉话率,TCH指配成功率,PDCH下行复用度(旧),PDCH下行复用度(新),寻呼拥塞总数,信道利用率,TBF掉线率,上行覆盖率,下行覆盖率,高干扰小区数(4-5级干扰>30%),上行高质差小区数(6-7级质差>5%),下行高质差小区数(6-7级质差>5%),小区数,上行6-7级质差话务比例（六忙时-室内）,下行6-7级质差话务比例（六忙时-室内）,上行6-7级质差话务比例（六忙时-室外）,下行6-7级质差话务比例（六忙时-室外）,GSM语音质量,高流量小区个数,TBF下行申请数,TCH掉话次数,TCH申请数,上行弱信号掉话,下行弱信号掉话,双向弱信号掉话,上行质差掉话,下行质差掉话,双向质差掉话,TA掉话,突然掉话,
2016/4/12,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9994639,0.9999509,0.9962386,0.1911524,0.0314654,0.01681688,,0.04828228,,,,,73.24,0,0.9993873,0,244.1333,6.311338E-05,81.08025,19.09056,0.002270434,0.006227758,1.021411,245.4838,69.02,1,56,56,0.9994639,0,0.001930651,1,1.859855,1.186884,0,0.5645238,0.02220984,0.8740777,0.8226181,0,0,0,1,,,0.0314654,0.01681688,,1,101969,14,2248,0,1,6,0,2,0,0,5,
2016/4/22,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9967993,0.9997075,0.9835616,1.769697,0.05147271,0.07476806,,0.1262408,,,,,41.25,0.7728485,0.9997463,0,31.32911,0,81.77459,9.297356,0.03594176,0.05240488,1.003993,587.5839,95.93,1,26,26,0.9996617,0,0.006108357,0.9971367,2.573107,1.500859,5,1.172479,0.02810767,0.704987,0.6435516,0,1,1,1,,,0.05147271,0.07476806,,1,167498,73,1393,2,0,68,0,0,0,0,3,
2016/4/22,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9992515,0.9999164,0.986014,0.1059322,0.008733189,0.01063536,,0.01936854,,,,,18.88,0,0.9992515,0,566.4,0.001450429,146.6975,34.13892,0.0007426662,0.003430532,1.031341,140.4726,36.68,1,28,28,0.9992515,0,0.005992509,1,1.268556,1.029825,0,0.4409524,0.02033338,0.9793522,0.9801875,0,0,0,1,,,0.008733189,0.01063536,,0,35888,2,583,1,0,0,0,0,0,0,1,
2016/4/22,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9965639,0.9989575,0.9973369,0.3665181,0.05464533,0.02323341,,0.07787874,,,,,100.95,0.01139178,0.9992647,0,137.6591,9.892175E-05,64.97701,28.19577,0.005668642,0.01114122,1.841057,456.0012,78.28,1,56,56,0.9992647,0,0.009618012,0.9972973,3.160807,1.495148,2,0.7112302,0.02156244,0.9194932,0.7464195,0,1,0,1,,,0.05464533,0.02323341,,1,205282,37,3321,0,5,24,0,2,0,0,7,
2016/4/26,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9978576,0.9999236,0.9988701,0.06697924,0.006054702,0.01610277,,0.02215747,,,,,14.93,0.0006697924,0.9997403,0,895.8,0.001119534,142.1206,7.990602,0.0006925208,0.001886792,1.021463,170.5242,39.88,1,26,26,0.9997403,0,0.003974563,0.9981167,1.340809,1.054412,0,0.4684615,0.02080885,0.9286025,0.8881099,0,0,0,1,,,0.006054702,0.01610277,,0,39270,1,530,0,0,1,0,0,0,0,0,
2016/4/26,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9968045,1,0.98755,0.3972758,0.01109368,0.01219261,,0.02328628,,,,,17.62,0,0.9987288,0,151.0286,0.001909296,152.8542,27.75969,0.002686109,0.01351351,1.030921,59.80204,25.62,1,28,28,0.9987288,0,0.004286326,0.9980732,1.301064,1.02613,0,0.3431746,0.02065374,0.957754,0.9602916,0,0,0,1,,,0.01109368,0.01219261,,0,24313,7,518,2,0,2,0,1,0,0,2,
2016/4/26,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9995147,0.9999412,0.9964178,0.1713006,0.01337092,0.01591921,,0.02929013,,,,,75.89,0,1,0,267.847,0.0005828166,77.9157,23.5048,0.002191286,0.005152596,1.102624,271.4691,67.53,1,56,56,0.9999109,0,0.002696872,0.9996038,2.123011,1.226003,0,0.569127,0.02355326,0.8701166,0.8069642,0,0,0,1,,,0.01337092,0.01591921,,1,119084,13,2523,1,1,6,0,1,0,0,4,
2016/3/20,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9995561,0.9999696,0.9850746,0.4352873,0.01265068,0.03364206,,0.04629273,,,,,34.46,0.00754498,0.9995561,0,103.38,0.003429007,127.4586,19.9627,0.00435161,0.01521298,1.060875,251.756,50.04,1,168,168,0.9995561,0,0.004495392,1,1.696094,1.152753,0,0.6706349,0.01783124,0.9189571,0.9123498,0,0,0,1,,,0.01265068,0.03364206,,1,65760,15,986,6,1,3,0,3,0,0,2,
2016/3/20,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996433,0.9999468,0.9960152,0.2481048,0.03782698,0.01337483,,0.05120181,,,,,72.55,0,0.9998679,0,217.65,0,81.98104,31.02557,0.002443494,0.006423983,1.471814,303.0182,72.24,1,336,336,1,0,0.004944541,0.9996433,2.161308,1.199281,0,0.5745635,0.02343669,0.8973557,0.8155013,0,0,0,1,,,0.03782698,0.01337483,,1,131657,18,2802,0,1,14,0,1,0,0,2,
2016/4/2,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9983751,0.9999872,0.9971656,0.08237232,0.006846748,0.01234863,,0.01919538,,,,,24.28,0.03789127,1,0,728.4,5.464779E-05,140.417,12.20239,0.0007587253,0.002296211,1.006558,276.676,66.89,1,26,26,0.9995213,0,0.002941898,0.9988532,1.424425,1.053024,0,0.7792308,0.01458254,0.9603456,0.9291748,0,0,0,1,,,0.006846748,0.01234863,,1,77980,2,871,0,0,1,0,0,0,0,1,
2016/4/2,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9945115,0.9999833,0.990265,0.2292702,0.01217148,0.01586507,,0.02803655,,,,,26.17,0.002674819,0.996632,0,174.4667,0.002867606,135.6863,21.31067,0.002028855,0.006396588,1.256357,230.7066,45.93,1,28,28,0.996632,0,0.004623921,0.9978724,1.622784,1.109806,0,0.5722222,0.01253472,0.9650723,0.959814,0,0,0,1,,,0.01217148,0.01586507,,1,59662,6,938,0,0,2,0,2,0,0,2,
2016/4/2,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9986525,0.9997979,0.9961042,0.139195,0.03042174,0.01415892,,0.04458066,,,,,86.21,0,0.9989595,0,369.4714,0.05533575,80.7122,24.74947,0.001323752,0.003690037,2.803139,404.269,70.68,1,56,56,0.9989595,0,0.001508691,0.9996926,2.575428,1.371961,1,0.6225794,0.02040973,0.9647654,0.8535646,0,0,0,1,,,0.03042174,0.01415892,,1,148467,12,3252,1,0,8,0,2,1,0,0,
2016/4/5,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9994912,0.9999548,0.9977629,0.1968504,0.005880147,0.01028944,,0.01616959,,,,,20.32,0.0265748,1,0,243.84,0.0001907742,153.8044,11.40842,0.002285192,0.004761905,1.004846,255.4288,47.9,1,26,26,0.9994912,0,0.002335236,1,1.29162,1.036787,0,0.5830769,0.01036758,0.9520877,0.9236511,0,0,0,1,,,0.005880147,0.01028944,,1,44180,4,840,0,0,4,0,0,0,0,0,
2016/4/5,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9932491,1,0.9846715,0.2707581,0.008980301,0.02300419,,0.03198449,,,,,22.16,0.008122744,0.9947034,0,189.9429,0.0008260923,164.6902,25.61775,0.002138057,0.008784773,1.0231,233.2005,41.2,1,28,28,0.9947034,0,0.003384731,0.998538,1.528929,1.140933,0,0.5028571,0.01126299,0.970409,0.9642699,0,0,0,1,,,0.008980301,0.02300419,,1,48789,6,683,1,1,0,0,3,0,0,0,
2016/4/5,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9991909,0.9999683,0.9981782,0.2462144,0.02427448,0.02275854,,0.04703302,,,,,81.23,0.001107965,0.9995548,0,203.075,0,90.61263,10.05473,0.002739726,0.007283321,1.050296,374.8888,69.91,1,56,56,0.9995548,0,0.002918943,0.999636,2.213365,1.27236,0,0.5997619,0.02294919,0.8789508,0.8222007,0,0,0,1,,,0.02427448,0.02275854,,1,126399,20,2746,0,1,13,0,2,0,0,4,
2016/3/29,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9990857,0.9999717,0.996633,0.1177163,0.00816968,0.009007478,,0.01717716,,,,,16.99,0.005885815,0.9990857,0,254.85,9.477176E-05,141.7174,4.342482,0.002389486,0.003952569,1.049818,149.269,35.69,1,156,156,0.9990857,0,0.00248139,1,1.2609,1.0305,0,0.4502564,0.01539642,0.9628922,0.9377974,0,0,0,1,,,0.00816968,0.009007478,,0,35394,2,506,0,0,2,0,0,0,0,0,
2016/3/29,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9549669,0.9999391,0.9854671,0.3451251,0.009368298,0.01616425,,0.02553255,,,,,23.18,0.0004314064,0.9549669,0,139.08,0.00150531,152.43,12.45549,0.003001201,0.0130719,1.393834,124.3588,31.38,1,168,168,0.9549669,0,0.002350729,1,1.362081,1.046863,0,0.4330159,0.01078731,0.9645705,0.9763047,0,0,0,1,,,0.009368298,0.01616425,,0,32837,8,612,2,1,2,0,0,0,0,3,
2016/3/29,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9973354,0.9999486,0.9963887,0.230446,0.07694837,0.01713376,,0.09408213,,,,,73.77,0.002711129,0.9973354,0,201.1909,0.6977318,114.0863,15.47293,0.002506551,0.007053942,3.679016,236.4924,58.59,1,336,336,0.9973354,0,0.002465209,1,1.634507,1.101233,0,0.5252381,0.02050675,0.986546,0.8465997,1,1,0,1,,,0.07694837,0.01713376,,1,77823,17,2410,0,5,3,1,3,2,0,3,
2016/4/11,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9982222,0.9999024,0.9990485,0.1644737,0.005224829,0.01238751,,0.01761233,,,,,24.32,0.0703125,0.9993476,0,364.8,8.848383E-05,131.5389,6.173819,0.002019182,0.004509583,1.002035,184.4258,54.67,1,26,26,0.9993476,0,0.002020656,0.9988739,1.351585,1.050788,0,0.6751282,0.01604932,0.9375865,0.880305,0,0,0,1,,,0.005224829,0.01238751,,1,51209,4,887,0,0,4,0,0,0,0,0,
2016/4/11,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.996494,0.9999651,0.9889737,0.25,0.006632924,0.01283049,,0.01946341,,,,,20,0,0.9986613,0,240,0.002685604,143.9595,4.18555,0.00179019,0.008635579,1.029025,93.8404,27.82,1,28,28,0.9982151,0,0.003664682,0.9982759,1.376953,1.053089,0,0.3795238,0.008374803,0.9452379,0.9475053,0,0,0,1,,,0.006632924,0.01283049,,0,28633,5,579,0,0,3,0,1,0,0,1,
2016/4/11,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9994872,0.9999498,0.9964671,0.1833293,0.01325168,0.01161214,,0.02486383,,,,,81.82,0,0.9998524,0,258.3789,5.152868E-05,75.70626,19.23026,0.002365832,0.005480453,1.160495,305.2806,72.66,1,56,56,0.9998524,0,0.003821942,0.9996347,2.115577,1.237523,0,0.6130159,0.02371743,0.8856748,0.8222362,0,0,0,1,,,0.01325168,0.01161214,,1,119356,15,2737,0,1,9,0,3,0,0,2,
2016/4/14,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,1,1,0.9961686,0.2063274,0.004660142,0.02056505,,0.02522519,,,,,14.54,0.01031637,1,0,218.1,7.211886E-05,147.5246,8.137611,0.003081664,0.006,1.001875,218.6605,50.49,1,26,26,1,0,0.001047852,1,1.297864,1.037809,0,0.5558119,0.01671341,0.9216976,0.9055279,0,0,0,1,,,0.004660142,0.02056505,,1,43324,3,500,0,0,3,0,0,0,0,0,
2016/4/14,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,1,1,0.9855142,0.3812636,0.01290808,0.01436992,,0.027278,,,,,18.36,0,1,0,157.3714,0.0005996021,164.6344,9.947169,0.002816901,0.0139165,1.020823,158.787,33.34,1,28,28,1,0,0.00405771,1,1.251151,1.024359,0,0.4103175,0.01176634,0.9599534,0.967151,0,0,0,1,,,0.01290808,0.01436992,,0,29654,7,503,1,0,2,0,2,1,0,1,
2016/4/14,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9989731,0.9999577,0.9957182,0.128041,0.02520689,0.01788471,,0.04309161,,,,,78.1,0,0.9994351,0.0003916961,312.4,1.657852E-05,90.93524,15.99037,0.001974984,0.003918495,1.027918,352.0229,68.49,1,56,56,0.9993646,0,0.003988604,0.9996083,2.18219,1.2871,0,0.5817063,0.02431391,0.8333861,0.7691343,0,0,0,1,,,0.02520689,0.01788471,,1,118258,10,2552,0,0,6,0,3,0,0,1,
2016/5/20,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9940175,0.9999482,0.9904762,0.1582278,0.008621763,0.0141403,0.01138103,,,,,,12.64,0,0.9983114,0,252.8,0.0004095907,148.8393,4.74393,0.00234192,0.004319654,1.007247,179.0726,40.4,1,26,26,0.9983114,0,0.006918021,0.9956989,1.284647,1.034606,0,0.4533333,0.0128711,0.9310259,0.9053803,0,0,0,1,,,,,0.988619,0,38626,2,463,0,1,1,0,0,0,0,0,
2016/5/20,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9974442,0.9999689,0.9838843,0.09280743,0.008788566,0.01339191,0.01109024,,,,,,21.55,0,0.9990847,0,646.5,0.003086067,137.1517,22.55775,0.0007024939,0.003289474,1.034375,115.7862,34.22,1,28,28,0.9990847,0,0.004124656,0.998358,1.266723,1.03204,0,0.4426191,0.01308974,0.9626145,0.9697465,0,0,0,1,,,,,0.9889098,0,32141,2,608,1,0,1,0,0,0,0,0,
2016/5/20,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9985287,0.9994679,0.9927161,0.3468979,0.02819262,0.02391466,0.02605364,,,,,,74.95,0.0002668446,0.9997663,0,149.9,6.943721E-05,89.24945,24.06232,0.003857033,0.009389671,1.028521,399.1497,72.04,1,56,56,0.9996105,0,0.005150147,0.9989178,2.338268,1.299494,0,0.5832937,0.0196243,0.8173761,0.7694685,0,0,0,1,,,,,0.9739463,1,137187,26,2769,4,1,17,0,0,0,0,4,
2016/4/24,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9988903,0.9998803,0.9901099,0.6433166,0.02853139,0.02845015,,0.05698154,,,,,27.98,0.6286633,0.999658,0,83.94,0.003654589,87.70988,9.369804,0.008019246,0.01588703,1.08771,514.3384,91.59,1,26,26,0.999772,0,0.005468378,0.9991181,2.30447,1.33695,0,1.021966,0.01134584,0.8399716,0.7674261,0,0,0,1,,,0.02853139,0.02845015,,1,150404,18,1133,0,2,12,0,3,0,0,0,
2016/4/24,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9952967,0.9999697,0.9875156,0.5835544,0.0135843,0.01598152,,0.02956582,,,,,18.85,0.000530504,0.9969445,0,102.8182,0.003090387,144.0356,23.7676,0.003826087,0.01821192,1.024614,116.3444,33.31,1,28,28,0.9969445,0,0.005790646,0.9983471,1.301837,1.01986,0,0.4139683,0.01237875,0.9701851,0.9711403,0,0,0,1,,,0.0135843,0.01598152,,0,33025,11,604,1,0,7,0,1,0,0,2,
2016/4/24,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9948968,0.9989056,0.9908054,0.1848657,0.03092604,0.02428973,,0.05521577,,,,,81.14,0,0.9962139,0.0003474635,286.3765,0.000434569,73.45498,19.34936,0.002061356,0.005219207,1.743302,395.6752,73.15,1,56,56,0.9962815,0,0.004310935,0.9986101,2.779821,1.477507,0,0.6122619,0.02400189,0.9217769,0.7909617,0,0,0,1,,,0.03092604,0.02428973,,1,166299,15,2874,0,3,8,0,4,0,0,0,
2016/4/18,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9952708,0.9999723,0.9973992,1.702685,0.05016775,0.08522837,,0.1353961,,,,,45.81,0.7308448,0.9998184,0.0006497726,33.93333,0,83.1311,4.499177,0.03262183,0.05091384,1.001813,470.1938,95.01,1,26,26,0.9998184,0,0.004568383,0.9954516,2.180504,1.256937,0,1.20359,0.02882324,0.6842974,0.6002249,0,1,1,1,,,0.05016775,0.08522837,,1,144527,78,1532,5,1,69,0,1,0,0,2,
2016/4/18,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9981876,0.9998663,0.98365,0.3735326,0.009582166,0.01327468,,0.02285685,,,,,18.74,0,0.9981876,0,140.55,0.008375416,153.0432,19.44696,0.002975084,0.01221641,1.054071,78.47601,22.92,1,28,28,0.9981876,0,0.002797203,1,1.241316,1.029917,0,0.3306349,0.01530564,0.9732612,0.9671744,0,0,0,1,,,0.009582166,0.01327468,,0,22442,7,573,2,0,1,0,0,0,0,4,
2016/4/18,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9996665,0.9999524,0.9957415,0.1433613,0.02544308,0.01746782,,0.0429109,,,,,90.68,0,0.999937,0,286.3579,9.485326E-05,76.53435,7.485735,0.002291089,0.004337671,1.125055,365.4932,75.29,1,56,56,1,0,0.003366362,0.9996665,2.379803,1.284738,0,0.6586111,0.0209335,0.8650138,0.803008,0,0,0,1,,,0.02544308,0.01746782,,1,147192,13,2997,0,1,9,0,0,0,0,3,
2016/4/25,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9951251,1,0.9965237,0.2466091,0.00352782,0.01988151,,0.02340932,,,,,16.22,0.006781751,0.9971068,0,194.64,0.001791648,126.9678,17.26036,0.003412969,0.006908463,1.038569,129.0708,38.99,1,26,26,0.9968438,0,0.001349892,0.9982759,1.332532,1.040788,0,0.4718803,0.01438328,0.9343856,0.8834748,0,0,0,1,,,0.00352782,0.01988151,,0,40282,4,579,0,0,3,0,1,0,0,0,
2016/4/25,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9995506,0.9998792,0.9869905,0.2730748,0.01026381,0.01480875,,0.02507257,,,,,18.31,0,0.9995506,0,219.72,0.0014407,131.1018,24.43194,0.001812908,0.008665511,1.023309,79.16985,27.52,1,28,28,0.9995506,0,0.005018248,1,1.267681,1.043931,0,0.3637302,0.02426649,0.9465153,0.9505583,0,0,0,1,,,0.01026381,0.01480875,,0,24830,5,577,1,1,1,0,1,0,0,1,
2016/4/25,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9995112,0.9999716,0.9964964,0.1323724,0.01939686,0.01844282,,0.03783968,,,,,67.99,0,0.9999138,0,370.8546,4.54635E-05,89.98009,4.915959,0.001415337,0.003624648,1.01667,263.4781,65.27,1,56,56,0.9999138,0,0.003655989,0.9995974,2.00796,1.182686,0,0.5288095,0.02326624,0.8635797,0.7863147,0,0,0,1,,,0.01939686,0.01844282,,1,105672,9,2483,0,0,6,0,3,0,0,0,
2016/4/29,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9997267,0.9999107,0.9978918,0,0.006983359,0.01505456,,0.02203792,,,,,24.15,0.01200828,0.9994534,0,1449,0,132.1495,10.5631,0.0004562044,0,1.002829,225.7543,52.78,1,26,26,0.9997267,0,0.004171302,1,1.379359,1.066542,0,0.6575214,0.01646418,0.9671455,0.9579072,0,0,0,1,,,0.006983359,0.01505456,,1,56005,0,766,0,0,0,0,0,0,0,0,
2016/4/3,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999489,1,0.9976762,0.08661758,0.004868682,0.02214385,,0.02701253,,,,,23.09,0.2919013,0.999489,0,692.7,0.1033126,117.506,6.656764,0.0009324009,0.002496879,1.311749,283.208,68.25,1,26,26,0.999489,0,0.002887139,1,1.422178,1.054484,0,0.7806838,0.02701701,0.9274159,0.8741902,0,0,0,1,,,0.004868682,0.02214385,,1,72872,2,801,0,0,1,0,1,0,0,0,
2016/4/3,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9943843,1,0.9862679,0.3488372,0.01721498,0.01666559,,0.03388057,,,,,25.8,0.02248062,0.9979613,0,129,0.0007631734,134.996,6.205571,0.003064351,0.01079137,1.211989,224.0595,47.24,1,28,28,0.9979613,0,0.008981002,0.9964158,1.650694,1.111044,0,0.5796825,0.01234659,0.9564294,0.9606422,0,0,0,1,,,0.01721498,0.01666559,,1,57044,9,834,2,1,3,0,3,0,0,0,
2016/4/3,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9983746,0.9993172,0.9975543,0.1172883,0.03805337,0.01342943,,0.05148281,,,,,85.26,0.04785362,0.9997362,0,465.0546,0.01603854,75.47355,25.72207,0.001102204,0.003244646,2.699193,380.616,76.85,1,56,56,0.9996703,0,0.00278072,0.9987038,2.711281,1.302612,0,0.6432937,0.02158955,0.9462271,0.8422759,0,0,0,1,,,0.03805337,0.01342943,,1,188925,10,3082,0,2,5,0,3,0,0,0,
2016/4/13,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9978224,0.9999466,1,0.2602472,0.008486563,0.01921239,,0.02769895,,,,,15.37,0.002602472,0.9993473,0,131.7429,3.444238E-05,171.1792,13.41306,0.005079826,0.00742115,1.001309,265.2501,45.43,1,26,26,0.9996736,0,0.004375631,0.9981481,1.279538,1.031328,0,0.5196581,0.03035741,0.9013787,0.8709197,0,0,0,1,,,0.008486563,0.01921239,,1,37437,4,539,0,1,2,0,0,0,0,1,
2016/4/13,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,1,0.9999622,0.9872639,0.2590674,0.0154543,0.01661775,,0.03207206,,,,,19.3,0.0005181347,1,0,231.6,0.000494174,137.7082,23.02495,0.001850481,0.009345794,1.019091,91.61808,27.55,1,28,28,1,0,0.003725166,1,1.271674,1.037267,0,0.3718254,0.01263437,0.928105,0.9508649,0,0,0,1,,,0.0154543,0.01661775,,0,26412,5,535,1,0,3,0,1,0,0,0,
2016/4/13,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9990335,0.9999202,0.9958273,0.261384,0.02794258,0.01880886,,0.04675144,,,,,72.69,0,0.9998094,0,198.2455,6.532745E-05,81.44678,13.42337,0.002741775,0.007378641,1.002744,331.2547,69.54,1,56,56,0.9998094,0,0.005673666,0.9992239,2.261009,1.231374,0,0.5644048,0.02036724,0.8374826,0.7970942,0,0,0,1,,,0.02794258,0.01880886,,1,125365,19,2575,1,0,14,0,3,0,0,1,
2016/4/23,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.9966574,0.9993763,0.990228,0.4843517,0.02492033,0.03445229,,0.05937262,,,,,53.68,0.9159836,1,0.0005571031,107.36,0,66.94608,6.079829,0.009484666,0.01453326,1.002513,708.6999,101.59,1,26,26,1,0,0.004896928,0.9966574,3.124043,1.601181,1,1.327094,0.02698669,0.7754177,0.6877308,0,0,0,1,,,0.02492033,0.03445229,,1,221250,26,1789,0,1,23,0,2,0,0,0,
2016/4/23,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9995965,0.9999663,0.983753,0.1985112,0.01453895,0.0147521,,0.02929105,,,,,20.15,0.0004962779,0.9991929,0,241.8,0.0009905894,143.05,28.40793,0.001728907,0.006837607,1.010676,135.1485,31.92,1,28,28,0.9995965,0,0.006810897,1,1.251577,1.029432,0,0.413254,0.01382427,0.9464905,0.9361652,0,0,0,1,,,0.01453895,0.0147521,,0,29714,4,585,1,0,1,0,1,0,0,1,
2016/4/23,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9992017,0.9967302,0.9948932,0.1659445,0.02278912,0.01623685,,0.03902597,,,,,108.47,0.03291233,0.9999377,0.0002868617,342.5368,0,74.05676,32.34322,0.001913201,0.005167959,1.426987,452.827,75.97,1,56,56,1.000062,0,0.004716685,0.9991394,3.017812,1.467574,0,0.7319047,0.0228082,0.9368327,0.7897497,0,0,0,1,,,0.02278912,0.01623685,,1,192368,18,3483,0,2,11,2,2,0,0,1,
2016/4/17,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999114,0.9999824,0.999,0,0.01007222,0.02107101,,0.03114324,,,,,17.35,0.0426513,0.999114,0,1041,0,141.4222,9.949784,0.0006049607,0,1.001403,243.5368,56.63,1,26,26,0.999114,0,0.001817081,1,1.349141,1.039042,0,0.6323077,0.01608703,0.927061,0.9005396,0,0,0,1,,,0.01007222,0.02107101,,1,56594,0,633,0,0,0,0,0,0,0,0,
2016/4/17,ZS1GJC2,GZM19A,ZG24709,广河井口冚村,增城,G.8.3,0.9950099,1,0.9853061,0.3512293,0.008635539,0.01401065,,0.02264619,,,,,19.93,0.0005017561,0.9985955,0,170.8286,0.0004363256,163.2375,14.69161,0.002434783,0.01261261,1.008377,192.9704,37.29,1,28,28,0.9985955,0,0.004231312,0.9964094,1.272932,1.02828,0,0.454127,0.0104077,0.9716933,0.9761831,0,0,0,1,,,0.008635539,0.01401065,,0,34420,7,555,1,1,1,0,2,0,0,2,
2016/4/17,ZS1GJC3,GZM19A,ZG24710,广河井口冚村,增城,G.8.3,0.9984106,0.9999803,0.9979726,0.231422,0.02111339,0.0140089,,0.0351223,,,,,77.78,0.000514271,0.9999338,0,179.4923,3.515186E-05,96.60551,21.88885,0.003084955,0.006864989,1.149747,457.1551,74.68,1,56,56,0.9999338,0,0.002475082,0.9984767,2.490993,1.298896,0,0.605,0.02376508,0.9317261,0.8078046,0,0,0,1,,,0.02111339,0.0140089,,1,151880,18,2622,1,1,10,0,5,1,0,0,
2016/4/30,ZS1GJC1,GZM19A,ZG24708,广河井口冚村,增城,G.8.3,0.999787,0.9991727,0.9959373,0.1515726,0.01792801,0.0230151,,0.04094311,,,,,26.39,0.1015536,0.999787,0,395.85,0.0006613359,124.3434,6.942568,0.00152439,0.004494382,1.020441,357.864,70.71,1,26,26,0.999787,0,0.001509597,1,1.573319,1.110929,0,0.8299145,0.01336812,0.9235153,0.8801819,0,0,0,1,,,0.01792801,0.0230151,,1,85824,4,890,1,0,2,0,0,0,0,1,
